              B:M:lowmc-s128c |           sac.key::104857600 |   30 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349100, 349101, 349102, mpv: [1.020e-03, 2.200e-03, 1.001e-03], [; ; ]
              B:M:lowmc-s128c |           sac.key::104857600 |   40 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349124, 349125, 349126, mpv: [1.400e-03, 1.800e-04, 1.400e-03], [; ; ]
              B:M:lowmc-s128c |           sac.key::104857600 |   50 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349148, 349149, 349150, mpv: [7.959e-04, 1.876e-03, 8.879e-03], [; ; ]
              B:M:lowmc-s128c |           sac.key::104857600 |   60 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349172, 349173, 349174, mpv: [2.300e-03, 1.600e-03, 2.512e-03], [; ; ]
              B:M:lowmc-s128c |           sac.key::104857600 |   70 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349196, 349197, 349198, mpv: [8.181e-04, 1.664e-04, 2.632e-03], [; ; ]
              B:M:lowmc-s128c |           sac.key::104857600 |   90 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349220, 349221, 349222, mpv: [1.800e-03, 4.200e-03, 1.348e-04], [; ; ]
              B:M:lowmc-s128c |           sac.key::104857600 |  110 | - (  1/ 735 ~0.001; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 349244, 349245, 349246, mpv: [7.489e-03, 4.296e-03, 3.500e-08], [; ; 448]
              B:M:lowmc-s128c |                sac::10485760 |    1 | R (155/ 642 ~0.241; c R ( 54/ 214) | hcr:  - , max 128, sm: 99.22 %, sds 111) exs: 343895, 343896, 343897, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128c |                sac::10485760 |    2 | R (132/ 642 ~0.206; c R ( 47/ 214) | hcr:  - , max 128, sm: 98.44 %, sds 111) exs: 343901, 343902, 343903, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128c |                sac::10485760 |    3 | R ( 82/ 642 ~0.128; c R ( 29/ 214) | hcr:  - , max 128, sm: 97.66 %, sds 111) exs: 343907, 343908, 343909, mpv: [7.761e-30, 6.963e-37, 2.739e-25]
              B:M:lowmc-s128c |                sac::10485760 |    4 | R ( 11/ 642 ~0.017; c R (  3/ 214) | hcr:  - , max 128, sm: 96.88 %, sds 111) exs: 343913, 343914, 343915, mpv: [4.735e-10, 8.932e-22, 5.281e-10], [544, 550, 703; 540, 544, 701, 703; 544, 550, 703, 705]
              B:M:lowmc-s128c |                sac::10485760 |    5 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343919, 343920, 343921, mpv: [6.500e-04, 5.096e-04, 5.776e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |    6 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343925, 343926, 343927, mpv: [2.203e-03, 3.000e-03, 2.500e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |    7 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343931, 343932, 343933, mpv: [2.900e-03, 3.700e-03, 2.280e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |    8 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343937, 343938, 343939, mpv: [2.200e-03, 1.700e-03, 5.880e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |    9 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343943, 343944, 343945, mpv: [1.300e-03, 1.414e-03, 2.967e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   10 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343949, 343950, 343951, mpv: [1.152e-05, 1.476e-04, 1.272e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   11 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343955, 343956, 343957, mpv: [1.093e-04, 4.800e-05, 3.777e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   12 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343961, 343962, 343963, mpv: [1.700e-04, 1.075e-03, 8.687e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   13 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343967, 343968, 343969, mpv: [3.982e-04, 6.900e-04, 1.538e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   14 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343973, 343974, 343975, mpv: [2.520e-03, 4.600e-03, 1.470e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   15 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343979, 343980, 343981, mpv: [1.400e-03, 2.317e-03, 1.300e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   16 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343985, 343986, 343987, mpv: [1.691e-03, 1.399e-03, 1.628e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   17 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 343991, 343992, 343993, mpv: [3.261e-03, 4.017e-04, 1.031e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   18 | - (  0/ 642 ~0.000; c - (  1/ 214) | hcr:  - , max 128, sds 000) exs: 343997, 343998, 343999, mpv: [3.231e-05, 1.400e-03, 5.880e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   19 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 344003, 344004, 344005, mpv: [1.300e-03, 3.923e-03, 6.900e-04], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   20 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 344009, 344010, 344011, mpv: [4.055e-03, 3.267e-04, 2.559e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   40 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 344015, 344016, 344017, mpv: [2.673e-03, 1.061e-02, 2.500e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   50 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 344021, 344022, 344023, mpv: [5.166e-03, 1.500e-03, 2.971e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |   90 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 344027, 344028, 344029, mpv: [1.300e-03, 3.816e-03, 7.100e-03], [; ; ]
              B:M:lowmc-s128c |                sac::10485760 |  110 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 128, sds 000) exs: 344033, 344034, 344035, mpv: [4.862e-05, 7.885e-03, 1.803e-04], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |    1 | R (175/ 735 ~0.238; c R ( 60/ 245) | hcr:  - , max 128, sm: 99.22 %, sds 111) exs: 343898, 343899, 343900, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128c |               sac::104857600 |    2 | R (150/ 735 ~0.204; c R ( 51/ 245) | hcr:  - , max 128, sm: 98.44 %, sds 111) exs: 343904, 343905, 343906, mpv: [1.976e-323, 1.976e-323, 1.976e-323]
              B:M:lowmc-s128c |               sac::104857600 |    3 | R (132/ 735 ~0.180; c R ( 46/ 245) | hcr:  - , max 128, sm: 97.66 %, sds 111) exs: 343910, 343911, 343912, mpv: [2.964e-323, 3.953e-323, 3.953e-323]
              B:M:lowmc-s128c |               sac::104857600 |    4 | R (108/ 735 ~0.147; c R ( 35/ 245) | hcr:  - , max 128, sm: 96.88 %, sds 111) exs: 343916, 343917, 343918, mpv: [2.232e-55, 8.303e-79, 4.132e-104]
              B:M:lowmc-s128c |               sac::104857600 |    5 | - (  1/ 735 ~0.001; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343922, 343923, 343924, mpv: [4.100e-04, 2.207e-05, 1.000e-05], [; ; 540]
              B:M:lowmc-s128c |               sac::104857600 |    6 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343928, 343929, 343930, mpv: [2.408e-03, 1.461e-04, 9.897e-05], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |    7 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343934, 343935, 343936, mpv: [4.474e-04, 5.738e-03, 5.261e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |    8 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343940, 343941, 343942, mpv: [4.600e-05, 9.114e-05, 8.335e-04], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |    9 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343946, 343947, 343948, mpv: [3.793e-03, 3.712e-03, 5.400e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   10 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343952, 343953, 343954, mpv: [9.781e-05, 4.462e-03, 7.805e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   11 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343958, 343959, 343960, mpv: [1.967e-03, 7.800e-04, 1.613e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   12 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343964, 343965, 343966, mpv: [7.300e-04, 2.000e-03, 2.400e-04], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   13 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343970, 343971, 343972, mpv: [9.178e-04, 6.536e-03, 2.999e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   14 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343976, 343977, 343978, mpv: [4.800e-03, 1.300e-03, 1.568e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   15 | - (  1/ 735 ~0.001; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343982, 343983, 343984, mpv: [2.700e-08, 1.800e-03, 3.113e-03], [448; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   16 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343988, 343989, 343990, mpv: [8.347e-04, 1.232e-03, 2.500e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   17 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 343994, 343995, 343996, mpv: [7.500e-04, 3.800e-04, 1.200e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   18 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344000, 344001, 344002, mpv: [1.156e-03, 9.200e-04, 1.877e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   19 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344006, 344007, 344008, mpv: [1.500e-03, 6.000e-03, 1.707e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   20 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344012, 344013, 344014, mpv: [2.206e-03, 6.000e-04, 2.200e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   40 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344018, 344019, 344020, mpv: [1.081e-03, 9.200e-05, 1.077e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   50 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344024, 344025, 344026, mpv: [1.700e-03, 2.131e-04, 7.500e-04], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |   90 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344030, 344031, 344032, mpv: [1.200e-03, 6.906e-03, 5.500e-03], [; ; ]
              B:M:lowmc-s128c |               sac::104857600 |  110 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 128, sds 000) exs: 344036, 344037, 344038, mpv: [9.178e-04, 2.400e-03, 7.904e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |    1 | R (278/ 642 ~0.433; c R (103/ 214) | hcr:  - , max  88, sm: 98.86 %, sds 111) exs: 349250, 349251, 349252, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128d |            ctr.key::10485760 |    2 | R (191/ 642 ~0.298; c R ( 70/ 214) | hcr:  - , max  88, sm: 97.73 %, sds 111) exs: 349274, 349275, 349276, mpv: [9.881e-324, 9.881e-324, 9.881e-324]
              B:M:lowmc-s128d |            ctr.key::10485760 |    3 | R (180/ 642 ~0.280; c R ( 58/ 214) | hcr:  - , max  88, sm: 96.59 %, sds 111) exs: 349298, 349299, 349300, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128d |            ctr.key::10485760 |    4 | R ( 10/ 642 ~0.016; c - (  2/ 214) | hcr:  - , max  88, sm: 95.45 %, sds 111) exs: 349322, 349323, 349324, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [445, 522, 524, 542, 593, 594; 445, 524; 445, 524]
              B:M:lowmc-s128d |            ctr.key::10485760 |    5 | R (  3/ 642 ~0.005; c - (  1/ 214) | hcr:  - , max  88, sm: 94.32 %, sds 111) exs: 349346, 349347, 349348, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [445; 445; 445]
              B:M:lowmc-s128d |            ctr.key::10485760 |    6 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349370, 349371, 349372, mpv: [6.557e-03, 7.913e-03, 4.500e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |    7 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349394, 349395, 349396, mpv: [3.233e-03, 1.600e-04, 1.282e-04], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |    8 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349418, 349419, 349420, mpv: [1.538e-03, 1.266e-03, 4.022e-04], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |    9 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349442, 349443, 349444, mpv: [1.076e-05, 2.000e-03, 1.313e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   10 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349466, 349467, 349468, mpv: [7.200e-03, 1.803e-04, 9.539e-04], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   11 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349490, 349491, 349492, mpv: [3.400e-04, 1.420e-03, 1.602e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   12 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349514, 349515, 349516, mpv: [1.528e-03, 1.399e-03, 2.244e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   13 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349538, 349539, 349540, mpv: [2.800e-03, 1.400e-03, 1.691e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   14 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349562, 349563, 349564, mpv: [8.932e-05, 3.977e-04, 2.219e-05], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   15 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349586, 349587, 349588, mpv: [1.900e-03, 3.111e-03, 2.244e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   40 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349610, 349611, 349612, mpv: [8.900e-04, 8.663e-04, 1.399e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   50 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349634, 349635, 349636, mpv: [6.615e-03, 1.476e-04, 2.100e-04], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   60 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349658, 349659, 349660, mpv: [2.707e-03, 2.900e-03, 2.682e-04], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |   80 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349682, 349683, 349684, mpv: [4.600e-03, 2.429e-04, 2.466e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |  100 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349706, 349707, 349708, mpv: [1.538e-03, 1.631e-04, 1.265e-02], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |  120 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349730, 349731, 349732, mpv: [3.705e-04, 1.000e-02, 3.261e-03], [; ; ]
              B:M:lowmc-s128d |            ctr.key::10485760 |  140 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 349754, 349755, 349756, mpv: [3.291e-04, 8.000e-05, 5.200e-03], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |    1 | R (342/ 735 ~0.465; c R (131/ 245) | hcr:  - , max  88, sm: 98.86 %, sds 111) exs: 349262, 349263, 349264, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128d |           ctr.key::104857600 |    2 | R (271/ 735 ~0.369; c R ( 90/ 245) | hcr:  - , max  88, sm: 97.73 %, sds 111) exs: 349286, 349287, 349288, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128d |           ctr.key::104857600 |    3 | R (213/ 735 ~0.290; c R ( 75/ 245) | hcr:  - , max  88, sm: 96.59 %, sds 111) exs: 349310, 349311, 349312, mpv: [1.976e-323, 1.976e-323, 1.976e-323]
              B:M:lowmc-s128d |           ctr.key::104857600 |    4 | R (100/ 735 ~0.136; c R ( 36/ 245) | hcr:  - , max  88, sm: 95.45 %, sds 111) exs: 349334, 349335, 349336, mpv: [1.000e-300, 1.000e-300, 1.000e-300]
              B:M:lowmc-s128d |           ctr.key::104857600 |    5 | R ( 13/ 735 ~0.018; c R (  4/ 245) | hcr:  - , max  88, sm: 94.32 %, sds 111) exs: 349358, 349359, 349360, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442, 443, 524, 594; 442, 443, 524, 594, 702; 442, 443, 524, 594]
              B:M:lowmc-s128d |           ctr.key::104857600 |    6 | R (  8/ 735 ~0.011; c - (  1/ 245) | hcr:  - , max  88, sm: 93.18 %, sds 111) exs: 349382, 349383, 349384, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442, 542, 550, 578, 706, 846; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |    7 | R (  4/ 735 ~0.005; c - (  1/ 245) | hcr:  - , max  88, sm: 92.05 %, sds 111) exs: 349406, 349407, 349408, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442, 448]
              B:M:lowmc-s128d |           ctr.key::104857600 |    8 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 90.91 %, sds 111) exs: 349430, 349431, 349432, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |    9 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 89.77 %, sds 111) exs: 349454, 349455, 349456, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   10 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 88.64 %, sds 111) exs: 349478, 349479, 349480, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   11 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 87.50 %, sds 111) exs: 349502, 349503, 349504, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   12 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 86.36 %, sds 111) exs: 349526, 349527, 349528, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   13 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 85.23 %, sds 111) exs: 349550, 349551, 349552, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   14 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 84.09 %, sds 111) exs: 349574, 349575, 349576, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   15 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  88, sm: 82.95 %, sds 111) exs: 349598, 349599, 349600, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
              B:M:lowmc-s128d |           ctr.key::104857600 |   40 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349622, 349623, 349624, mpv: [1.100e-03, 3.965e-05, 2.863e-03], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |   50 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349646, 349647, 349648, mpv: [6.143e-03, 3.200e-03, 1.005e-02], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |   60 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349670, 349671, 349672, mpv: [2.600e-04, 5.300e-03, 1.738e-03], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |   80 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349694, 349695, 349696, mpv: [2.200e-05, 1.086e-04, 1.040e-03], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |  100 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349718, 349719, 349720, mpv: [2.758e-03, 2.100e-03, 4.930e-04], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |  120 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349742, 349743, 349744, mpv: [1.200e-04, 6.240e-03, 2.135e-04], [; ; ]
              B:M:lowmc-s128d |           ctr.key::104857600 |  140 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  88, sds 000) exs: 349766, 349767, 349768, mpv: [6.300e-04, 1.631e-04, 9.840e-04], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |    3 | R (211/ 642 ~0.329; c R ( 76/ 214) | hcr:  - , max  88, sm: 96.59 %, sds 111) exs: 312266, 312267, 312268, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
              B:M:lowmc-s128d |                ctr::10485760 |    4 | R (100/ 642 ~0.156; c R ( 33/ 214) | hcr:  - , max  88, sm: 95.45 %, sds 111) exs: 353305, 353306, 353307, mpv: [1.000e-300, 1.000e-300, 1.000e-300]
              B:M:lowmc-s128d |                ctr::10485760 |    5 | R ( 11/ 642 ~0.017; c R (  4/ 214) | hcr:  - , max  88, sm: 94.32 %, sds 111) exs: 353308, 353309, 353310, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [445, 524, 530, 542; 445, 522, 524, 542; 445, 522, 524]
              B:M:lowmc-s128d |                ctr::10485760 |    6 | R (  3/ 642 ~0.005; c - (  1/ 214) | hcr:  - , max  88, sm: 93.18 %, sds 111) exs: 353311, 353312, 353313, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [445; 445; 445]
              B:M:lowmc-s128d |                ctr::10485760 |    7 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 312290, 312291, 312292, mpv: [7.866e-04, 3.977e-04, 9.700e-04], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |    8 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 312296, 312297, 312298, mpv: [3.977e-04, 2.244e-03, 3.439e-04], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |    9 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 312302, 312303, 312304, mpv: [1.100e-03, 1.300e-04, 1.000e-02], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |   10 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 312308, 312309, 312310, mpv: [1.200e-03, 1.156e-03, 6.900e-04], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |   11 | - (  1/ 642 ~0.002; c - (  1/ 214) | hcr:  - , max  88, sds 000) exs: 312314, 312315, 312316, mpv: [2.300e-06, 5.485e-04, 2.800e-03], [449; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |   12 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 323534, 323535, 323536, mpv: [2.199e-04, 7.458e-04, 5.880e-04], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |   13 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 323546, 323547, 323548, mpv: [1.300e-03, 1.859e-03, 4.715e-03], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |   14 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 323558, 323559, 323560, mpv: [1.300e-03, 1.272e-03, 1.100e-04], [; ; ]
              B:M:lowmc-s128d |                ctr::10485760 |   15 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  88, sds 000) exs: 323570, 323571, 323572, mpv: [6.000e-04, 2.043e-03, 2.300e-04], [; ; ]
